freight_value,payment_value,payment_installments,product_weight_g,delivery_days,price,review_score
16.39,76.29,1,750.0,9.0,59.9,5
0.0,69.9,1,2600.0,17.0,69.9,5
15.1,80.0,6,300.0,28.0,24.9,1
17.12,356.12,10,422.0,12.0,339.0,4
16.49,121.49,1,1150.0,24.0,105.0,4
19.95,159.94,1,1400.0,7.0,139.99,5
8.82,53.72,1,500.0,4.0,44.9,5
7.55,35.08,1,250.0,2.0,9.99,5
80.11,310.11,10,12000.0,23.0,230.0,4
39.1,158.0,7,280.0,8.0,118.9,5
12.79,70.38,7,210.0,6.0,22.4,5
19.95,65.82,5,200.0,17.0,45.87,5
67.26,593.24,1,13300.0,18.0,525.98,1
15.1,64.1,1,250.0,7.0,49.0,4
11.97,50.0,1,250.0,5.0,194.9,5
11.97,156.87,2,250.0,5.0,194.9,5
19.3,74.3,3,300.0,8.0,55.0,1
13.89,138.89,1,1350.0,21.0,125.0,5
20.19,120.09,1,2250.0,15.0,99.9,5
14.86,113.76,4,300.0,7.0,98.9,4
14.1,38.09,1,100.0,7.0,23.99,2
14.1,38.09,1,100.0,7.0,23.99,4
21.75,201.65,1,2150.0,10.0,179.9,5
15.1,45.09,1,150.0,109.0,29.99,1
17.51,476.51,4,848.0,7.0,459.0,5
15.1,28.75,1,200.0,38.0,13.65,1
22.57,179.56,8,2700.0,10.0,156.99,5
13.34,292.11,1,594.0,12.0,278.77,5
30.84,379.84,2,2800.0,10.0,349.0,5
17.23,157.22,1,1450.0,3.0,139.99,5
19.56,158.56,2,1400.0,11.0,139.0,5
21.0,236.0,8,5700.0,22.0,215.0,2
26.93,116.83,2,2600.0,4.0,89.9,5
17.74,87.64,1,1200.0,16.0,69.9,5
17.06,132.96,1,1475.0,30.0,115.9,5
7.78,37.68,1,150.0,1.0,29.9,4
16.69,194.59,1,200.0,7.0,177.9,5
16.99,336.98,1,4867.0,2.0,138.0,5
16.99,336.98,1,5326.0,2.0,165.0,5
45.43,184.43,3,5950.0,14.0,139.0,5
64.37,398.74,10,11300.0,9.0,135.0,5
15.5,103.5,1,250.0,13.0,88.0,5
15.2,80.2,1,1032.0,5.0,65.0,5
25.62,764.52,10,1925.0,44.0,738.9,1
10.0,179.0,10,310.0,15.0,169.0,5
18.45,196.88,4,11880.0,32.0,79.99,1
16.24,103.14,8,1383.0,12.0,86.9,5
20.91,80.81,2,2200.0,22.0,59.9,5
21.38,148.36,1,1450.0,20.0,126.98,5
15.1,53.7,1,1000.0,9.0,38.6,1
7.78,37.13,1,425.0,7.0,29.35,3
12.9,122.8,1,207.0,2.0,109.9,5
10.96,20.86,1,200.0,9.0,9.9,4
25.47,165.37,6,500.0,20.0,139.9,4
14.83,169.82,10,500.0,7.0,154.99,5
22.99,81.99,3,1500.0,10.0,59.0,5
14.45,234.7,5,1300.0,11.0,102.9,1
21.8,671.7,1,1575.0,13.0,649.9,5
8.29,25.0,1,500.0,3.0,37.0,5
8.29,20.29,1,500.0,3.0,37.0,5
15.1,60.0,1,400.0,13.0,44.9,5
20.88,45.12,4,1500.0,15.0,55.9,5
20.88,31.66,1,1500.0,15.0,55.9,5
37.81,198.37,1,500.0,13.0,160.56,5
14.52,40.52,1,250.0,12.0,26.0,5
19.46,89.36,1,500.0,11.0,69.9,3
25.73,90.73,2,1032.0,15.0,65.0,4
35.0,154.9,1,2555.0,6.0,119.9,5
13.84,82.74,3,1750.0,4.0,68.9,5
8.32,88.22,1,150.0,14.0,79.9,5
7.78,62.78,4,250.0,1.0,55.0,5
14.52,49.42,4,200.0,6.0,34.9,5
13.62,99.12,2,1050.0,29.0,85.5,1
7.55,70.16,4,350.0,2.0,9.99,4
12.81,65.79,2,1110.0,9.0,52.98,4
13.2,89.65,3,350.0,7.0,76.45,3
15.1,64.1,6,200.0,13.0,49.0,5
18.23,58.13,1,450.0,5.0,39.9,5
25.61,135.51,10,1975.0,10.0,109.9,5
12.48,27.38,1,150.0,7.0,14.9,5
38.94,328.94,1,300.0,10.0,290.0,5
16.05,55.95,1,400.0,189.0,39.9,1
8.38,156.38,1,213.0,13.0,148.0,4
48.27,297.27,1,1500.0,23.0,249.0,4
15.1,29.0,1,200.0,27.0,13.9,5
12.17,131.17,1,1700.0,7.0,119.0,5
11.85,44.84,1,400.0,6.0,32.99,5
1.4,145.91,10,113.0,11.0,69.99,3
9.27,145.91,10,350.0,11.0,27.99,3
9.27,145.91,10,300.0,11.0,27.99,3
16.4,126.3,10,396.0,15.0,109.9,5
12.76,192.66,8,4338.0,10.0,179.9,5
7.78,17.78,1,200.0,13.0,10.0,5
12.99,90.99,1,250.0,15.0,78.0,5
38.51,267.51,1,296.0,6.0,229.0,1
22.85,69.4,6,250.0,15.0,46.55,5
18.04,77.94,1,3000.0,12.0,59.9,4
11.9,111.89,10,750.0,4.0,99.99,1
12.43,162.33,2,200.0,14.0,149.9,5
15.23,43.93,4,250.0,15.0,28.7,5
17.33,87.23,1,950.0,12.0,69.9,5
18.29,166.29,3,1012.0,46.0,148.0,1
19.84,119.48,4,2700.0,14.0,39.9,4
14.95,137.85,1,1550.0,3.0,122.9,5
15.1,24.99,1,450.0,21.0,9.89,1
17.59,267.49,4,610.0,26.0,249.9,5
20.72,341.24,1,533.0,19.0,149.9,5
44.15,94.14,4,7875.0,8.0,49.99,5
11.73,143.26,1,1250.0,3.0,59.9,5
15.98,65.47,1,1630.0,6.0,49.49,5
16.12,1058.1,4,600.0,5.0,195.5,5
15.72,80.0,1,1575.0,8.0,70.25,2
15.72,5.97,1,1575.0,8.0,70.25,2
14.1,40.09,1,150.0,10.0,25.99,2
16.83,396.73,6,463.0,7.0,379.9,5
15.1,60.1,1,100.0,12.0,45.0,5
40.32,436.32,10,1750.0,25.0,396.0,4
13.62,53.62,1,200.0,3.0,40.0,5
15.39,189.81,1,800.0,16.0,174.42,5
14.6,119.6,1,1750.0,5.0,105.0,5
16.4,321.9,1,600.0,17.0,90.9,1
7.78,21.77,1,50.0,3.0,13.99,5
12.79,30.69,1,200.0,8.0,17.9,5
28.95,438.95,6,2650.0,13.0,410.0,4
17.35,147.34,5,900.0,11.0,129.99,4
13.47,53.37,1,150.0,10.0,39.9,5
7.93,137.93,1,200.0,2.0,130.0,5
19.77,577.54,5,4800.0,19.0,269.0,4
38.1,117.1,4,6050.0,60.0,79.0,1
15.1,67.68,6,400.0,18.0,18.74,5
18.33,288.33,3,100.0,13.0,270.0,5
26.64,106.54,10,8300.0,9.0,79.9,5
7.78,56.54,1,100.0,6.0,20.49,4
18.02,127.92,1,9400.0,13.0,109.9,5
19.86,155.86,3,501.0,14.0,136.0,5
8.75,92.74,1,700.0,3.0,83.99,4
14.1,31.09,1,50.0,12.0,16.99,4
69.21,319.11,6,5650.0,70.0,249.9,1
19.11,164.01,3,267.0,5.0,144.9,1
21.43,156.33,8,8350.0,10.0,134.9,3
11.85,61.63,3,250.0,7.0,49.78,5
12.71,65.71,6,650.0,15.0,53.0,4
15.21,144.21,3,1150.0,12.0,129.0,4
37.04,72.94,1,247.0,24.0,35.9,4
13.71,52.7,1,800.0,9.0,38.99,5
23.64,69.99,2,1050.0,13.0,119.85,5
23.64,73.5,1,1050.0,13.0,119.85,5
16.77,91.27,7,350.0,11.0,74.5,4
18.94,472.94,5,600.0,26.0,454.0,4
20.8,63.79,1,200.0,23.0,42.99,4
7.78,20.55,1,163.0,10.0,12.77,4
25.69,84.69,1,133.0,13.0,59.0,4
12.76,102.66,2,450.0,8.0,89.9,5
29.39,171.29,8,4925.0,17.0,141.9,3
15.87,175.87,1,200.0,17.0,160.0,5
12.69,34.59,1,450.0,10.0,21.9,5
29.37,168.37,5,9850.0,28.0,139.0,2
10.96,45.86,4,550.0,14.0,34.9,5
17.06,59.92,1,175.0,13.0,12.9,2
15.1,64.1,3,250.0,9.0,49.0,4
8.58,68.48,1,550.0,2.0,59.9,5
11.85,30.02,3,150.0,7.0,18.17,4
18.69,133.69,1,584.0,24.0,115.0,5
9.94,58.84,1,600.0,2.0,48.9,5
8.14,11.96,1,100.0,7.0,79.9,4
8.14,76.08,1,100.0,7.0,79.9,4
17.6,135.0,2,1500.0,13.0,49.9,4
35.08,224.08,8,3250.0,7.0,189.0,4
27.59,187.08,1,3000.0,6.0,159.49,5
13.72,68.62,1,150.0,18.0,54.9,5
17.37,107.27,1,1100.0,13.0,89.9,5
10.0,265.8,1,1750.0,23.0,122.9,4
17.79,172.69,5,1750.0,19.0,154.9,5
75.75,503.65,5,3450.0,7.0,427.9,5
16.73,285.73,1,1300.0,14.0,269.0,1
34.15,84.14,1,250.0,62.0,49.99,1
13.18,100.0,1,350.0,5.0,239.99,4
13.18,103.17,1,350.0,5.0,239.99,4
13.18,50.0,1,350.0,5.0,239.99,4
17.6,54.5,5,1400.0,5.0,36.9,5
13.44,73.34,3,1750.0,8.0,59.9,4
0.0,99.9,1,584.0,17.0,99.9,5
7.87,71.54,1,50.0,2.0,27.9,5
12.86,133.52,3,1750.0,6.0,53.9,5
9.79,158.79,1,308.0,3.0,149.0,3
19.3,668.95,4,593.0,5.0,649.65,5
13.83,128.83,1,1400.0,9.0,115.0,4
19.53,68.43,1,750.0,7.0,48.9,5
15.79,29.77,1,225.0,21.0,13.98,4
14.11,178.22,6,850.0,4.0,75.0,5
7.78,46.78,3,200.0,3.0,39.0,3
14.1,54.09,1,400.0,7.0,39.99,5
16.17,75.07,3,983.0,8.0,58.9,5
16.6,136.6,1,5900.0,36.0,120.0,1
14.11,50.01,1,400.0,6.0,35.9,5
15.14,135.04,2,1900.0,4.0,119.9,5
17.63,53.62,5,375.0,83.0,35.99,1
8.72,47.62,4,300.0,4.0,38.9,5
24.7,171.3,8,371.0,11.0,59.9,3
24.7,171.3,8,350.0,11.0,62.0,3
20.18,155.08,5,8350.0,4.0,134.9,5
7.78,42.77,4,217.0,15.0,34.99,1
16.31,172.6,3,1350.0,13.0,69.99,5
15.23,43.93,1,250.0,14.0,28.7,4
44.5,175.5,7,12783.0,4.0,131.0,5
66.0,2616.0,10,11900.0,5.0,2550.0,5
43.33,225.33,1,1350.0,21.0,182.0,5
15.1,90.0,1,200.0,5.0,29.9,4
15.1,90.0,1,300.0,5.0,29.9,4
24.52,394.42,8,525.0,9.0,369.9,5
27.74,92.73,1,350.0,13.0,64.99,4
15.1,79.2,7,100.0,9.0,24.5,3
15.1,79.2,7,150.0,9.0,24.5,3
52.83,1101.83,1,14100.0,12.0,1049.0,5
15.1,37.09,3,200.0,15.0,21.99,5
13.57,92.57,1,8550.0,4.0,79.0,5
19.6,90.67,9,675.0,8.0,58.9,1
15.7,133.4,1,550.0,13.0,117.7,3
13.11,92.61,5,2850.0,5.0,79.5,4
8.11,58.01,1,1110.0,6.0,49.9,5
15.1,64.1,1,250.0,9.0,49.0,3
13.28,113.18,2,1100.0,10.0,99.9,2
25.61,255.6,5,433.0,12.0,229.99,5
15.1,64.1,3,250.0,7.0,49.0,5
14.43,134.43,7,1150.0,7.0,120.0,4
17.02,126.92,3,700.0,10.0,109.9,4
16.86,112.06,5,750.0,5.0,95.2,3
38.01,375.82,1,3350.0,29.0,149.9,5
19.0,148.94,1,7513.0,21.0,129.94,4
15.1,31.27,2,200.0,7.0,16.17,2
19.61,507.61,8,757.0,9.0,488.0,5
18.91,114.19,2,1550.0,5.0,95.28,5
146.03,1044.03,5,20250.0,4.0,898.0,2
18.35,53.35,1,100.0,8.0,35.0,4
8.29,27.19,1,375.0,7.0,18.9,5
7.78,12.55,1,364.0,1.0,10.0,5
7.78,5.23,1,364.0,1.0,10.0,5
22.21,151.7,1,2700.0,9.0,129.49,5
16.28,182.56,1,850.0,11.0,80.0,1
16.29,182.56,1,750.0,11.0,69.99,1
16.42,176.22,5,3800.0,6.0,159.8,5
15.25,37.25,1,150.0,3.0,22.0,4
24.61,92.6,1,450.0,13.0,67.99,1
19.2,106.19,5,1300.0,6.0,86.99,1
13.09,120.08,4,1650.0,11.0,106.99,5
18.31,48.31,1,400.0,18.0,30.0,4
13.25,113.15,2,1250.0,4.0,99.9,5
26.89,61.88,2,300.0,19.0,34.99,4
15.17,75.07,1,371.0,24.0,59.9,1
16.46,261.46,1,350.0,33.0,245.0,1
12.43,82.33,6,2600.0,2.0,69.9,5
20.47,160.47,2,3000.0,4.0,140.0,5
7.71,20.7,2,150.0,3.0,12.99,5
23.49,72.39,1,600.0,6.0,48.9,5
8.03,118.35,8,150.0,6.0,110.32,4
16.79,54.79,5,550.0,8.0,38.0,5
16.71,160.51,2,5950.0,8.0,143.8,5
23.52,108.51,2,600.0,9.0,84.99,3
21.31,281.3,3,3100.0,11.0,259.99,4
15.76,160.76,3,444.0,24.0,145.0,1
22.68,80.38,1,983.0,12.0,57.7,4
11.85,36.75,1,500.0,16.0,24.9,5
25.39,145.29,5,1400.0,5.0,119.9,5
18.25,258.24,3,525.0,11.0,239.99,4
23.63,173.53,5,1700.0,11.0,149.9,5
14.07,84.06,1,850.0,8.0,69.99,5
8.72,29.62,2,200.0,2.0,20.9,5
26.93,165.86,2,650.0,12.0,56.0,5
15.2,79.12,3,400.0,14.0,63.92,3
30.99,309.99,6,5400.0,14.0,279.0,5
7.44,32.44,1,250.0,5.0,25.0,5
12.05,90.5,9,300.0,47.0,78.45,1
17.93,59.93,1,650.0,3.0,42.0,4
25.79,98.69,9,900.0,18.0,72.9,5
9.45,110.04,1,800.0,6.0,100.59,1
16.71,152.7,3,700.0,16.0,135.99,5
15.1,86.2,1,200.0,12.0,28.0,5
9.27,40.76,1,250.0,4.0,31.49,5
14.45,87.34,1,350.0,7.0,72.89,4
18.01,297.91,10,900.0,7.0,279.9,4
45.73,350.0,7,1050.0,34.0,524.9,5
45.73,220.63,4,1050.0,34.0,524.9,5
9.52,118.74,3,534.0,4.0,109.22,5
19.0,179.0,6,350.0,8.0,160.0,5
31.24,220.0,4,700.0,19.0,670.0,5
31.24,481.24,6,700.0,19.0,670.0,5
15.73,108.36,6,50.0,3.0,11.9,1
15.73,108.36,6,3600.0,3.0,65.0,1
21.78,206.68,5,2600.0,13.0,184.9,4
25.63,55.63,5,550.0,24.0,30.0,3
15.1,35.0,1,100.0,11.0,19.9,4
15.25,85.15,8,600.0,16.0,69.9,4
15.49,368.98,1,1350.0,7.0,169.0,5
14.57,129.47,3,1900.0,14.0,114.9,1
86.21,131.21,1,19700.0,13.0,45.0,1
15.1,45.09,1,200.0,4.0,29.99,5
15.38,105.28,2,1383.0,10.0,89.9,1
16.11,42.65,2,350.0,11.0,26.54,5
18.23,83.46,1,300.0,8.0,21.0,5
18.23,83.46,1,200.0,8.0,26.0,5
7.43,32.33,1,258.0,4.0,24.9,5
7.39,37.38,1,150.0,3.0,29.99,5
18.87,308.77,8,495.0,18.0,289.9,5
0.0,69.9,1,2600.0,7.0,69.9,5
19.61,266.61,2,350.0,5.0,247.0,4
16.25,62.15,1,1850.0,2.0,45.9,5
13.61,58.61,1,225.0,5.0,45.0,5
11.8,141.6,2,750.0,5.0,59.0,5
26.69,613.25,8,1450.0,7.0,586.56,4
7.47,37.46,1,188.0,8.0,29.99,2
15.18,100.36,1,950.0,20.0,35.0,4
9.02,47.02,1,900.0,6.0,38.0,1
21.25,130.15,1,2200.0,22.0,108.9,5
19.53,67.43,1,650.0,12.0,47.9,5
8.04,153.04,1,250.0,14.0,145.0,5
14.4,53.41,5,650.0,4.0,33.9,4
12.77,200.0,1,790.0,20.0,43.9,1
12.77,21.69,1,790.0,20.0,43.9,1
25.54,200.0,1,500.0,20.0,22.49,1
25.54,21.69,1,500.0,20.0,22.49,1
12.77,200.0,1,4050.0,20.0,88.0,1
12.77,21.69,1,4050.0,20.0,88.0,1
12.77,200.0,1,400.0,20.0,29.99,1
12.77,21.69,1,400.0,20.0,29.99,1
12.77,200.0,1,840.0,20.0,43.9,1
12.77,21.69,1,840.0,20.0,43.9,1
12.77,200.0,1,750.0,20.0,56.0,1
12.77,21.69,1,750.0,20.0,56.0,1
9.02,132.01,1,400.0,4.0,122.99,5
15.11,214.11,1,1950.0,5.0,199.0,5
16.49,265.49,1,300.0,30.0,249.0,1
7.78,83.04,1,225.0,6.0,19.9,5
22.28,72.27,1,600.0,18.0,49.99,1
8.08,126.08,1,400.0,3.0,118.0,5
7.74,68.61,1,185.0,3.0,68.34,5
7.74,7.47,1,185.0,3.0,68.34,5
15.1,45.09,2,300.0,20.0,29.99,5
14.71,102.71,10,550.0,7.0,88.0,5
19.66,79.56,1,1700.0,10.0,59.9,5
23.2,279.57,3,10075.0,18.0,69.99,3
12.99,106.55,6,1000.0,13.0,93.56,5
34.84,183.84,1,200.0,28.0,149.0,1
24.83,124.82,4,400.0,30.0,99.99,5
15.46,115.45,1,600.0,10.0,99.99,5
21.18,350.18,1,9650.0,11.0,329.0,5
15.1,35.05,1,100.0,15.0,19.95,2
18.34,741.75,1,1000.0,13.0,228.91,5
15.11,39.1,1,650.0,10.0,23.99,4
18.22,157.22,4,7550.0,6.0,139.0,5
14.72,73.72,4,1150.0,4.0,59.0,5
135.31,2034.31,10,18000.0,13.0,1899.0,5
13.46,67.36,1,1500.0,13.0,53.9,5
14.1,53.0,1,300.0,27.0,38.9,1
29.62,89.52,1,220.0,19.0,59.9,5
11.86,131.71,1,1050.0,17.0,119.85,5
16.05,44.04,3,100.0,16.0,27.99,5
39.17,229.07,4,7300.0,6.0,189.9,5
22.31,142.3,2,3700.0,9.0,119.99,4
18.37,25.31,1,250.0,10.0,70.0,5
18.37,63.06,1,250.0,10.0,70.0,5
17.63,7.63,1,169.0,10.0,40.0,4
17.63,50.0,1,169.0,10.0,40.0,4
23.6,138.5,2,1400.0,6.0,114.9,5
10.95,131.26,2,800.0,11.0,23.9,3
21.91,131.26,2,900.0,11.0,74.5,3
35.86,75.85,6,2000.0,14.0,39.99,5
22.27,70.17,7,250.0,13.0,47.9,5
21.58,320.58,3,2950.0,32.0,299.0,1
15.98,101.76,3,3700.0,7.0,34.9,3
19.38,139.18,1,478.0,11.0,119.8,5
12.46,117.36,2,1700.0,1.0,104.9,5
13.05,235.05,10,500.0,11.0,222.0,2
11.39,1951.95,10,680.0,3.0,379.0,5
8.72,58.62,1,444.0,3.0,49.9,3
18.23,72.26,7,200.0,7.0,17.9,5
7.78,57.77,1,200.0,7.0,49.99,4
20.66,187.65,2,2350.0,14.0,166.99,3
12.6,162.59,3,2100.0,4.0,199.99,5
12.6,9.89,1,2100.0,4.0,199.99,5
12.6,40.11,1,2100.0,4.0,199.99,5
12.96,24.94,1,2250.0,4.0,11.98,3
14.1,46.0,2,200.0,20.0,31.9,1
21.39,150.39,4,1350.0,8.0,129.0,5
20.45,200.35,2,725.0,7.0,179.9,5
26.88,206.87,10,7650.0,11.0,179.99,5
15.86,75.19,6,200.0,8.0,59.33,4
7.39,55.04,1,1110.0,8.0,47.65,5
15.65,144.65,1,300.0,30.0,129.0,2
9.34,49.24,1,750.0,5.0,39.9,5
7.45,34.64,1,133.0,7.0,27.19,5
23.99,102.99,6,3837.0,8.0,79.0,4
23.57,305.13,1,10750.0,22.0,129.0,3
23.56,305.13,1,9950.0,22.0,129.0,3
22.85,62.75,4,183.0,17.0,39.9,4
15.23,60.26,1,200.0,2.0,14.9,4
13.71,52.71,1,500.0,12.0,39.0,4
23.38,286.76,8,16550.0,9.0,120.0,5
15.59,134.98,1,200.0,10.0,119.39,4
17.17,115.07,1,1700.0,9.0,97.9,2
15.46,649.86,10,1775.0,5.0,634.4,5
50.0,95.0,4,400.0,8.0,45.0,5
15.73,155.23,3,460.0,13.0,139.5,5
58.69,177.69,2,6550.0,3.0,119.0,5
11.74,41.64,4,733.0,5.0,29.9,4
15.23,78.44,1,300.0,7.0,23.99,3
16.19,78.09,1,600.0,9.0,61.9,5
23.98,142.11,5,1250.0,8.0,118.13,4
19.28,219.27,1,5250.0,16.0,199.99,5
26.82,321.82,2,8150.0,8.0,295.0,4
12.23,61.23,1,4800.0,2.0,49.0,5
14.1,33.1,1,350.0,13.0,19.0,5
18.31,78.21,3,5750.0,60.0,59.9,1
17.42,174.64,1,350.0,8.0,69.9,4
16.61,156.51,2,2000.0,3.0,139.9,5
18.57,116.57,1,100.0,6.0,98.0,4
15.56,130.56,1,450.0,9.0,115.0,5
12.67,89.67,1,138.0,8.0,77.0,4
17.76,167.74,3,3450.0,9.0,149.98,5
19.66,79.56,7,1650.0,15.0,59.9,4
10.71,370.61,1,500.0,15.0,359.9,5
18.23,68.13,1,900.0,19.0,49.9,3
77.92,206.72,1,16900.0,17.0,128.8,3
17.72,297.62,10,800.0,13.0,279.9,5
17.67,66.67,1,1750.0,37.0,49.0,1
11.85,55.85,1,250.0,7.0,44.0,5
22.59,237.59,4,5200.0,15.0,215.0,4
14.2,157.4,1,400.0,12.0,64.5,5
12.99,352.98,3,838.0,16.0,339.99,4
16.11,31.11,1,450.0,37.0,15.0,5
8.27,84.54,5,300.0,4.0,34.0,5
64.17,1564.07,3,633.0,32.0,1499.9,5
65.02,270.92,1,13500.0,6.0,205.9,4
21.13,107.24,2,700.0,9.0,25.0,3
21.12,107.24,2,3400.0,9.0,39.99,3
23.56,131.46,13,1750.0,6.0,107.9,5
2.69,187.97,4,1050.0,12.0,52.82,4
26.86,187.97,4,1050.0,12.0,105.6,4
17.86,182.76,1,3833.0,6.0,164.9,5
17.97,169.87,1,4338.0,9.0,151.9,5
53.26,183.26,2,1250.0,12.0,130.0,1
7.78,18.88,1,300.0,9.0,29.99,4
7.78,18.89,1,300.0,9.0,29.99,4
30.11,153.1,1,700.0,17.0,122.99,5
16.11,109.02,1,1000.0,10.0,38.4,3
7.94,161.34,8,3167.0,4.0,153.4,4
12.92,49.67,1,400.0,10.0,36.75,4
16.85,75.85,3,250.0,15.0,59.0,4
15.11,65.1,1,450.0,23.0,49.99,5
15.23,83.23,3,350.0,11.0,68.0,5
34.15,83.15,1,88.0,11.0,49.0,2
8.97,39.97,2,950.0,4.0,31.0,4
15.73,155.72,10,300.0,27.0,139.99,1
9.14,148.91,1,550.0,2.0,139.77,5
40.23,320.23,4,600.0,20.0,280.0,5
16.81,69.8,1,50.0,11.0,52.99,3
14.46,303.46,6,9000.0,8.0,289.0,5
35.74,95.73,9,1600.0,8.0,59.99,5
18.05,87.05,3,550.0,10.0,69.0,4
13.65,103.55,1,1200.0,13.0,89.9,3
20.8,37.79,3,200.0,11.0,16.99,3
49.05,1230.2,10,17000.0,14.0,196.99,3
27.81,442.81,8,5800.0,13.0,415.0,1
7.78,22.77,1,250.0,13.0,14.99,5
15.04,140.04,2,200.0,22.0,125.0,2
19.2,208.2,6,200.0,27.0,189.0,3
50.85,82.75,1,200.0,30.0,31.9,4
14.1,64.09,1,150.0,6.0,49.99,5
21.4,151.29,1,2200.0,13.0,129.89,5
23.07,93.32,1,1575.0,22.0,70.25,4
15.23,32.13,1,100.0,4.0,16.9,5
14.34,254.34,5,292.0,7.0,240.0,5
25.63,61.62,1,375.0,31.0,35.99,5
25.97,123.87,6,275.0,9.0,97.9,4
17.6,52.5,1,3700.0,12.0,34.9,4
43.61,298.61,2,6200.0,3.0,255.0,5
13.43,72.43,1,1800.0,14.0,59.0,5
35.68,86.58,3,600.0,17.0,50.9,4
14.06,69.58,1,900.0,4.0,129.99,4
14.06,74.47,1,900.0,4.0,129.99,4
12.76,192.75,1,300.0,17.0,179.99,5
16.11,98.22,1,500.0,11.0,33.0,5
20.74,519.74,3,875.0,12.0,499.0,5
18.31,48.3,4,350.0,7.0,29.99,5
34.15,84.05,1,300.0,9.0,49.9,5
16.72,276.71,10,5575.0,5.0,259.99,5
19.07,157.97,6,335.0,32.0,138.9,1
16.05,34.04,1,300.0,6.0,17.99,4
64.29,294.19,4,6400.0,44.0,229.9,1
20.02,2.21,1,1250.0,4.0,118.13,4
20.02,0.81,1,1250.0,4.0,118.13,4
20.02,135.13,1,1250.0,4.0,118.13,4
7.81,86.81,1,250.0,3.0,79.0,4
15.65,25.55,1,100.0,3.0,9.9,1
14.1,64.0,2,550.0,19.0,49.9,4
11.63,98.63,1,2700.0,7.0,87.0,4
40.7,220.6,4,8050.0,26.0,179.9,4
16.67,240.67,1,2134.0,21.0,224.0,1
15.23,28.88,1,150.0,21.0,13.65,3
21.09,107.39,2,1850.0,7.0,86.3,5
60.31,389.31,4,16400.0,15.0,329.0,5
34.96,201.29,10,600.0,19.0,166.33,5
13.0,62.0,1,275.0,5.0,49.0,4
18.13,357.13,4,950.0,10.0,339.0,5
23.37,173.27,1,533.0,12.0,149.9,3
15.2,51.1,2,1614.0,4.0,35.9,3
8.34,33.34,1,400.0,3.0,25.0,5
11.86,57.85,1,1600.0,5.0,45.99,5
15.1,65.2,6,200.0,11.0,17.5,5
22.87,102.85,2,7463.0,18.0,79.98,5
14.34,99.33,3,550.0,8.0,84.99,1
27.52,167.42,1,1050.0,13.0,139.9,3
8.11,38.01,1,300.0,3.0,29.9,4
8.72,57.72,1,250.0,4.0,49.0,5
17.6,66.25,1,1200.0,17.0,48.65,4
33.33,159.23,1,5500.0,18.0,125.9,5
17.67,155.14,1,1850.0,14.0,59.9,5
27.19,154.18,1,2100.0,10.0,126.99,5
17.48,269.52,10,2600.0,4.0,49.9,5
12.69,42.59,4,900.0,12.0,29.9,5
16.53,145.53,7,396.0,12.0,129.0,5
15.11,107.02,4,850.0,16.0,38.4,5
14.1,64.0,1,800.0,45.0,49.9,3
15.23,45.22,1,300.0,23.0,29.99,5
66.35,572.5,5,16500.0,22.0,219.9,1
16.14,71.13,1,800.0,8.0,54.99,5
7.78,29.77,1,250.0,3.0,21.99,4
18.58,94.48,1,1500.0,4.0,75.9,5
8.95,121.44,1,450.0,4.0,112.49,5
14.11,65.78,2,200.0,13.0,51.67,5
17.67,77.57,1,1500.0,13.0,59.9,5
27.94,169.94,10,1800.0,6.0,142.0,4
37.74,187.64,1,150.0,20.0,149.9,5
15.1,32.0,3,200.0,18.0,16.9,5
35.69,115.59,2,4500.0,24.0,79.9,5
0.0,53.9,1,1550.0,6.0,53.9,5
14.05,80.44,3,750.0,12.0,66.39,5
7.78,53.68,4,650.0,6.0,45.9,5
31.82,144.32,2,1700.0,9.0,112.5,3
7.82,87.72,1,150.0,3.0,79.9,5
13.61,117.22,1,225.0,7.0,45.0,5
36.4,370.6,1,2693.0,12.0,148.9,3
24.36,84.26,1,1650.0,8.0,59.9,5
17.67,77.66,7,700.0,12.0,59.99,5
36.74,219.74,6,800.0,24.0,71.82,1
39.36,219.74,6,1500.0,24.0,71.82,1
25.12,387.57,7,1550.0,9.0,362.45,5
13.51,772.51,10,600.0,3.0,759.0,5
18.29,88.19,2,1100.0,7.0,69.9,5
19.61,569.51,5,925.0,8.0,549.9,5
15.65,65.64,1,200.0,5.0,49.99,5
12.26,121.26,1,800.0,6.0,109.0,1
20.7,337.5,1,1650.0,17.0,49.9,5
5.18,337.5,1,1800.0,17.0,49.9,5
12.21,181.93,1,1725.0,4.0,169.72,5
15.16,74.16,1,250.0,10.0,59.0,5
12.13,102.03,2,1825.0,29.0,89.9,3
17.95,117.94,5,1200.0,11.0,99.99,5
13.44,62.44,1,1750.0,7.0,49.0,3
9.09,33.99,1,250.0,3.0,24.9,5
16.41,235.41,6,725.0,18.0,219.0,3
12.05,90.3,3,1600.0,7.0,78.25,5
19.4,49.3,1,600.0,6.0,29.9,5
15.49,264.48,5,350.0,16.0,248.99,1
23.02,128.02,10,1250.0,12.0,105.0,5
16.47,136.37,2,2600.0,9.0,119.9,4
24.75,303.75,1,5875.0,3.0,279.0,5
17.39,154.29,8,2000.0,23.0,136.9,5
23.68,222.68,7,2500.0,11.0,199.0,1
18.23,50.23,1,250.0,12.0,32.0,5
17.61,69.61,1,7150.0,37.0,52.0,1
14.57,136.68,1,6950.0,4.0,138.0,5
